2024-06-23 23:06:101 INFO  LoginPage :56 - Enter User Name: Admin
2024-06-24 18:06:219 INFO  ViewSystemUsersPage :171 - Enter dhwani28 to User Name field : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: //div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@class='oxd-input oxd-input--active']]
2024-06-24 18:06:228 INFO  ViewSystemUsersPage :175 - Clicking on UserRole drop-down : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: //div[@class='oxd-table-filter-area']//div[2]//div[1]//div[2]//div[1]//div[1]//div[1]]
2024-06-24 18:06:256 INFO  ViewSystemUsersPage :180 - Clicking on Admin option in UserRole drop-down : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: //span[contains(text(),'Admin')]]
2024-06-24 18:06:413 INFO  ViewSystemUsersPage :191 - Clicking on Status drop-down : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: (//i)[13]]
2024-06-24 18:06:557 INFO  ViewSystemUsersPage :196 - Clicking on Disable option in Status drop-down : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: //span[normalize-space()='Disabled']]
2024-06-24 18:06:590 INFO  ViewSystemUsersPage :206 - Clicking on Search button : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: //button[normalize-space()='Search']]
2024-06-24 18:06:840 INFO  ViewSystemUsersPage :215 - Getting UserName from record : [[ChromeDriver: chrome on windows (a2917688c07fa75fdea276ccc3faa53e)] -> xpath: (//div[@data-v-6c07a142])[1]]
2024-06-24 18:06:580 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:846 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:923 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (67628276f7054d9cb68b2ff03db6a03c)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:164 INFO  HomePage :37 - Clicking on Admin link : [[ChromeDriver: chrome on windows (67628276f7054d9cb68b2ff03db6a03c)] -> xpath: //li[1]//a[1]//span[1]]
2024-06-24 18:06:448 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:756 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:805 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (8b3074f1ffbd77f5b31a15cd52e6c7c5)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:127 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:377 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:452 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (07b9fa5c3f94c8398aee5f1b0b40c0f1)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:542 INFO  DashboardPage :36 - Verifying Dashboard Page: [[ChromeDriver: chrome on windows (07b9fa5c3f94c8398aee5f1b0b40c0f1)] -> xpath: //div[@class='oxd-topbar-header']/div[1]/span[1]/h6[1]]
2024-06-24 18:06:719 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:52 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:116 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (8229a9dc00e9394920fb5a1284f203ad)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:185 INFO  DashboardPage :41 - Verifying Orange HRM Logo: [[ChromeDriver: chrome on windows (8229a9dc00e9394920fb5a1284f203ad)] -> xpath: //img[@alt='client brand banner']]
2024-06-24 18:06:864 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:154 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:234 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (0d677e5156fb0c537b57657fa9085a19)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:357 INFO  DashboardPage :27 - Clicking on user profile logo : [[ChromeDriver: chrome on windows (0d677e5156fb0c537b57657fa9085a19)] -> xpath: //img[@class='oxd-userdropdown-img']]
2024-06-24 18:06:189 INFO  DashboardPage :32 - Clicking on logout link : [[ChromeDriver: chrome on windows (0d677e5156fb0c537b57657fa9085a19)] -> xpath: //a[normalize-space()='Logout']]
2024-06-24 18:06:525 INFO  LoginPage :41 - Enter User Name: 
2024-06-24 18:06:815 INFO  LoginPage :51 - Enter Password: 
2024-06-24 18:06:880 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (7afacb99655b136cca8c6ec767480b63)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:917 INFO  LoginPage :57 - Getting username field blank error message : [[ChromeDriver: chrome on windows (7afacb99655b136cca8c6ec767480b63)] -> xpath: //div[@class='orangehrm-login-slot-wrapper']//div[1]//div[1]//span[1]]
2024-06-24 18:06:52 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:300 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:376 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (e03f744c9a48d069555a83341fc7a2b1)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:384 INFO  DashboardPage :36 - Verifying Dashboard Page: [[ChromeDriver: chrome on windows (e03f744c9a48d069555a83341fc7a2b1)] -> xpath: //div[@class='oxd-topbar-header']/div[1]/span[1]/h6[1]]
2024-06-24 18:06:175 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:497 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:561 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (c744e7e36a8060d0dd84f8343fcb8a45)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:635 INFO  DashboardPage :41 - Verifying Orange HRM Logo: [[ChromeDriver: chrome on windows (c744e7e36a8060d0dd84f8343fcb8a45)] -> xpath: //img[@alt='client brand banner']]
2024-06-24 18:06:685 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:971 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:31 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (28b28cf5b62f1fbd32f8fd9912c4f862)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:133 INFO  DashboardPage :27 - Clicking on user profile logo : [[ChromeDriver: chrome on windows (28b28cf5b62f1fbd32f8fd9912c4f862)] -> xpath: //img[@class='oxd-userdropdown-img']]
2024-06-24 18:06:170 INFO  DashboardPage :32 - Clicking on logout link : [[ChromeDriver: chrome on windows (28b28cf5b62f1fbd32f8fd9912c4f862)] -> xpath: //a[normalize-space()='Logout']]
2024-06-24 18:06:167 INFO  LoginPage :41 - Enter User Name: 
2024-06-24 18:06:480 INFO  LoginPage :51 - Enter Password: 
2024-06-24 18:06:528 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (b30f94231c072d19929f238063e64c11)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:565 INFO  LoginPage :57 - Getting username field blank error message : [[ChromeDriver: chrome on windows (b30f94231c072d19929f238063e64c11)] -> xpath: //div[@class='orangehrm-login-slot-wrapper']//div[1]//div[1]//span[1]]
2024-06-24 18:06:967 INFO  LoginPage :41 - Enter User Name: test123@gmail.com
2024-06-24 18:06:262 INFO  LoginPage :51 - Enter Password: 
2024-06-24 18:06:318 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (a504a70f802a1a7bfffb3512265b7a80)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:353 INFO  LoginPage :62 - Getting password field blank error message : [[ChromeDriver: chrome on windows (a504a70f802a1a7bfffb3512265b7a80)] -> xpath: //span[@class='oxd-text oxd-text--span oxd-input-field-error-message oxd-input-group__message']]
2024-06-24 18:06:834 INFO  LoginPage :41 - Enter User Name: 
2024-06-24 18:06:90 INFO  LoginPage :51 - Enter Password: test123
2024-06-24 18:06:164 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (6105a559ef647dbea396b7b4164ae057)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:197 INFO  LoginPage :57 - Getting username field blank error message : [[ChromeDriver: chrome on windows (6105a559ef647dbea396b7b4164ae057)] -> xpath: //div[@class='orangehrm-login-slot-wrapper']//div[1]//div[1]//span[1]]
2024-06-24 18:06:467 INFO  LoginPage :41 - Enter User Name: test123@gmail.com
2024-06-24 18:06:850 INFO  LoginPage :51 - Enter Password: test123
2024-06-24 18:06:912 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (863fabc81853d6961d30a56af94222df)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:571 INFO  LoginPage :67 - Getting invalid credential error message : [[ChromeDriver: chrome on windows (863fabc81853d6961d30a56af94222df)] -> xpath: //p[@class='oxd-text oxd-text--p oxd-alert-content-text']]
2024-06-24 18:06:11 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:285 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:350 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (ecdf9abf9d3a0c73f794eea2c9c87674)] -> xpath: //button[@type='submit']]
2024-06-24 18:06:377 INFO  HomePage :37 - Clicking on Admin link : [[ChromeDriver: chrome on windows (ecdf9abf9d3a0c73f794eea2c9c87674)] -> xpath: //li[1]//a[1]//span[1]]
2024-06-24 18:06:721 INFO  LoginPage :41 - Enter User Name: Admin
2024-06-24 18:06:45 INFO  LoginPage :51 - Enter Password: admin123
2024-06-24 18:06:112 INFO  LoginPage :46 - Clicking on Login Button: [[ChromeDriver: chrome on windows (4c5fafb3b064a0554ef3fa6dbecfe6da)] -> xpath: //button[@type='submit']]
